query_id,bytes_vod,t_vod,rows_vod,bytes_freq,t_freq,rows_freq,bytes_random,t_random,rows_random,bytes_plain,t_plain,rows_plain,value
01.sql,742781,0.38702506,493325127,742781,0.142157633,493325127,742493,0.132507736,493325127,742493,0.153104865,493325127,1
02.sql,4039509,0.958691174,2785499147,4038997,0.504088602,2785499147,4038997,0.497574206,2785499147,4038997,0.507491636,2785499147,1
03.sql,4935483,0.211947003,3604593049,4935739,0.198063977,3604593049,5971540,1.298127061,3604593049,5971540,0.274685156,3604593049,1
04.sql,10447873,4.053857827,12790350294,10437113,2.798607519,12790350294,15907920,3.994844386,12790350294,15907513,2.822390178,12790350294,1
05.sql,7058999,0.815112167,8228960149,7058999,0.386694162,8228960149,12429850,0.930108962,8228960149,12429850,0.55428827,8228960149,1
06.sql,1893757,0.62742291,3606870098,1893757,0.458649873,3606870098,6007392,0.521448267,3606870098,6007392,0.506457373,3606870098,1
07.sql,3872884,0.297084153,3635326260,3872884,0.236426106,3635326260,12935544,1.378597381,3635326260,12935544,0.520714586,3635326260,1
08.sql,1947008,0.181849477,3607149127,1947008,0.1729883,3607149127,5897185,0.37925161,3607149127,5897185,0.361561525,3607149127,1
09.sql,5913767,1.555650773,54067200075,5913767,1.548578186,54067200075,5912002,2.303999397,54067200075,5912002,1.580140291,54067200075,1
10.sql,4839509,0.258019955,6422875947,4839694,0.253758155,6422875947,7531446,0.304575758,6422875947,7531756,0.302200105,6422875947,1
11.sql,5703489,1.883362106,9182260196,5699337,1.845295854,9182260196,9457609,1.60202819,9182260196,9460234,1.621196842,9182260196,1
12.sql,1723206,0.115856675,983153049,1723206,0.130358976,983153049,1723206,0.112997785,983153049,1723206,0.116146987,983153049,1
13.sql,4348626,0.333533146,3635725127,4347602,0.372896401,3635725127,15588384,0.771471372,3635725127,15588384,0.772093054,3635725127,1
14.sql,9459406,2.69856142,19170217441,9460776,1.848922057,19170217441,12306725,2.08493408,19170217441,12306213,2.115163661,19170217441,1
15.sql,1467798,0.206405154,1804477049,1467798,0.21644535,1804477049,1467798,0.212368109,1804477049,1467798,0.205025873,1804477049,1
16.sql,1646843,0.259886381,3932665049,1646843,0.10006146,3932665049,1646843,0.110666386,3932665049,1646843,0.10314634,3932665049,1
17.sql,4547696,0.348069826,5898499225,4548208,0.273270242,5898499225,12469201,0.471450782,5898499225,12470993,0.444000256,5898499225,1
18.sql,2753908,1.023985407,9329913245,2753748,0.691992874,9329913245,2751883,0.691935659,9329913245,2755956,0.703584351,9329913245,1
19.sql,2050062,1.609760429,3606757127,2050062,1.609208381,3606757127,8672985,1.847054042,3606757127,8672985,1.811954474,3606757127,1
20.sql,1397151,0.104412629,1802353049,1397151,0.101169918,1802353049,1397151,0.101937873,1802353049,1397151,0.105772909,1802353049,1
21.sql,180581,0.074533169,1310833055,180581,0.059839168,1310833055,180871,0.069226048,1310833055,180871,0.068525869,1310833055,1
22.sql,394050,0.878054044,6554165275,395889,0.873597902,6554165275,394562,0.886153969,6554165275,394656,0.803548239,6554165275,1
23.sql,10820496,5.877623585,13605980196,10821898,5.517319031,13605980196,12504821,6.359113398,13605980196,12505442,6.595573531,13605980196,1
24.sql,9132572,0.658865982,4098204078,9132572,0.693887046,4098204078,9130638,0.668573954,4098204078,9130638,0.662464253,4098204078,1
25.sql,4402069,0.335988606,5898499225,4401549,0.276896967,5898499225,12473318,0.476084422,5898499225,12473521,0.489181807,5898499225,1
26.sql,2560568,0.199988041,1833086260,2560056,0.156115657,1833086260,2560056,0.14395593,1833086260,2560056,0.150675704,1833086260,1
27.sql,3842921,0.71210603,10905977781,3842104,0.635572753,10905977781,12829176,1.370264011,10905977781,12830415,1.385056531,10905977781,1
28.sql,7295450,1.423490425,21626880000,7295450,1.423537521,21626880000,7293685,1.408189394,21626880000,7293685,1.411946515,21626880000,1
29.sql,5794540,0.322745855,5898499225,5794540,0.32008383,5898499225,13775702,0.479523358,5898499225,13775954,0.481951771,5898499225,1
30.sql,308371,0.161309335,39398229,308371,0.138852445,39398229,308371,0.140958301,39398229,308371,0.136415677,39398229,1
31.sql,3889692,0.287731464,4588530098,3891506,0.282070275,4588530098,7680752,0.436093286,4588530098,7682800,0.448887987,4588530098,1
32.sql,1430201,0.116623601,3604666098,1429433,0.094391685,3604666098,1429177,0.103436649,3604666098,1429177,0.1109358,3604666098,1
33.sql,5325636,0.253465562,6391515147,5326963,0.239887957,6391515147,10809886,0.364461416,6391515147,10810339,0.381945677,6391515147,1
34.sql,5247753,0.243354624,3606292327,5247753,0.263951485,3606292327,8674556,0.324064415,3606292327,8674556,0.341348447,3606292327,1
35.sql,5035790,0.642947634,6422875947,5037310,0.642151573,6422875947,7597066,0.688825546,6422875947,7596437,0.687994391,6422875947,1
36.sql,2955866,0.247632948,3604593127,2957146,0.247786318,3604593127,8633709,0.480614227,3604593127,8633709,0.481835896,3604593127,1
37.sql,2221796,0.166967547,3113073049,2222564,0.115286392,3113073049,2222564,0.111105988,3113073049,2222564,0.106416161,3113073049,1
38.sql,5195080,0.646586822,6395175147,5193544,0.581553553,6395175147,7595144,0.637506234,6395175147,7593608,0.630106632,6395175147,1
39.sql,174756,0.139066191,1310833055,174500,0.142118813,1310833055,174756,0.148432661,1310833055,174756,0.123971124,1310833055,1
40.sql,1770364,0.193913439,2130033055,1770108,0.151563685,2130033055,1770108,0.173159533,2130033055,1770364,0.164878611,2130033055,1
41.sql,9788,0.026166123,80000,9788,0.028550425,80000,9788,0.025921484,80000,9788,0.024111852,80000,5
42.sql,1928368,0.074184621,3604593049,1927600,0.072613366,3604593049,5970442,0.230757237,3604593049,5970442,0.229875724,3604593049,1
43.sql,2431922,0.161187968,3604553127,2432690,0.166833826,3604553127,5861970,0.314145092,3604553127,5861970,0.31665371,3604553127,1
44.sql,7237437,0.752582522,14418000000,7237437,0.760943483,14418000000,7235781,0.781736478,14418000000,7235781,0.767891873,14418000000,1
45.sql,2105584,0.221007424,985357049,2105584,0.215699465,985357049,2105584,0.208662567,985357049,2105584,0.234637295,985357049,1
46.sql,7625811,0.606720606,3607156327,7625811,0.57452493,3607156327,12828489,0.745045129,3607156327,12828489,0.725788151,3607156327,1
47.sql,2901626,0.783668729,3604593127,2900602,0.685241355,3604593127,7252529,1.043043687,3604593127,7252529,1.047405681,3604593127,1
48.sql,3579567,0.355873222,3635717927,3578031,0.363309489,3635717927,11437587,0.616268132,3635717927,11437587,0.624514626,3635717927,1
49.sql,7582853,0.525804744,7245908327,7582853,0.332008192,7245908327,15527822,0.555843291,7245908327,15527893,0.555241934,7245908327,1
50.sql,8190018,0.454347017,4096146176,8190018,0.44961059,4096146176,9344731,0.464606568,4096146176,9344731,0.491455425,4096146176,1
51.sql,4153377,2.72177064,4587666098,4152353,2.726791833,4587666098,7671137,2.852419115,4587666098,7669601,3.930526211,4587666098,1
52.sql,1927941,0.080553282,3604593049,1928709,0.077402852,3604593049,5970783,0.229204864,3604593049,5970783,0.231668435,3604593049,1
53.sql,2707234,0.167406711,3604593127,2708770,0.155676992,3604593127,7252674,0.312918335,3604593127,7252674,0.302823707,3604593127,1
54.sql,5106493,0.238672921,6392256274,5106688,0.24777542,6392256274,9153715,0.355501978,6392256274,9154995,0.372305918,6392256274,1
55.sql,1924408,0.081136644,3604593049,1924408,0.076720573,3604593049,5970783,0.244700284,3604593049,5970783,0.251861263,3604593049,1
56.sql,5318545,0.2673878,6391515147,5319155,0.269973611,6391515147,10802328,0.3918863,6391515147,10801294,0.412384868,6391515147,1
57.sql,2022381,0.409317237,1802353055,2021869,0.417754079,1802353055,2021869,0.394804836,1802353055,2022381,0.415157034,1802353055,1
58.sql,4929426,0.26199711,6390537441,4931474,0.275075854,6390537441,9048273,0.373541423,6390537441,9048017,0.399356997,6390537441,1
59.sql,4833805,0.515147885,3604699303,4833791,0.520612394,3604699303,5864021,0.7537634,3604699303,5865513,0.760445041,3604699303,1
60.sql,5412880,0.260103108,6391515147,5414564,0.252561809,6391515147,10842192,0.383636414,6391515147,10842576,0.390396346,6391515147,1
61.sql,2094934,0.222117234,7213514665,2095295,0.252671171,7213514665,10060022,0.639017027,7213514665,10058890,0.636170471,7213514665,1
62.sql,2315777,0.168352891,983113101,2315777,0.165590088,983113101,2315777,0.147587553,983113101,2315777,0.153454293,983113101,1
63.sql,2707985,0.136888446,3604593127,2708753,0.143877331,3604593127,7252657,0.284357502,3604593127,7252657,0.283458017,3604593127,1
64.sql,12290679,1.085452093,6290255676,12291006,0.807678432,6290255676,22782793,1.112706592,6290255676,22782793,1.090184419,6290255676,1
65.sql,2689450,0.533423114,7209146176,2690218,0.535329299,7209146176,7253468,0.84876841,7209146176,7253724,0.854573391,7209146176,1
66.sql,5309087,0.378353508,2785598950,5308319,0.263457457,2785598950,5309017,0.256236175,2785598950,5309565,0.247599646,2785598950,1
67.sql,2966219,2.622784456,3604593127,2966219,2.707971941,3604593127,8593199,2.867975581,3604593127,8593199,2.905176908,3604593127,1
68.sql,8098400,0.428754133,3607156327,8099424,0.457875799,3607156327,14212309,0.639990174,3607156327,14215125,0.622208631,3607156327,1
69.sql,4789711,0.277830915,6422875947,4789711,0.277300499,6422875947,7498472,0.323879026,6422875947,7497960,0.316776569,6422875947,1
70.sql,2431971,0.380380454,7209106254,2431168,0.374527847,7209106254,5861629,0.637636115,7209106254,5861728,0.620271459,7209106254,1
71.sql,5472432,0.332855328,6390105547,5469994,0.334748188,6390105547,10860984,0.482997206,6390105547,10860984,0.536400557,6390105547,1
72.sql,7515284,0.904522144,3471639564,7515284,0.841549467,3471639564,7515279,0.864696683,3471639564,7515279,0.80190056,3471639564,1
73.sql,5085066,0.222516446,3606292327,5085066,0.216388737,3606292327,8674300,0.305780662,3606292327,8674300,0.290999827,3606292327,1
74.sql,4804650,1.232636618,9182260196,4803882,1.225320146,9182260196,7708138,1.184987068,9182260196,7707370,1.162154165,9182260196,1
75.sql,10320445,0.946359752,7246028327,10320445,0.933244708,7246028327,14908895,1.076335863,7246028327,14908137,1.072958421,7246028327,1
76.sql,12231105,0.509359422,6390099147,12232114,0.445898553,6390099147,13323791,0.493099198,6390099147,13323627,0.486435991,6390099147,1
77.sql,6436703,0.33756812,7246128566,6436703,0.337145212,7246128566,11759572,0.51564823,7246128566,11759828,0.483947665,7246128566,1
78.sql,9699673,1.551231149,7245908327,9698559,1.565023989,7245908327,17645539,1.771671524,7245908327,17645539,1.773790098,7245908327,1
79.sql,7604934,0.356792179,3606292327,7604934,0.355400633,3606292327,12810172,0.559216989,3606292327,12810172,0.528020734,3606292327,1
80.sql,7846792,0.437832733,7246041382,7845512,0.436763866,7246041382,17229309,0.728919228,7246041382,17228797,0.750864861,7246041382,1
81.sql,325206,0.242243587,330349049,325206,0.226427272,330349049,325206,0.205611163,330349049,325206,0.192410507,330349049,1
82.sql,3306515,0.162188867,4915313049,3307027,0.155876488,4915313049,3363902,0.164707567,4915313049,3363902,0.160271639,4915313049,1
83.sql,907598,0.098222265,856706621,907086,0.092130371,856706621,906525,0.095641255,856706621,907037,0.099575548,856706621,1
84.sql,415359,0.168852608,524424020,415359,0.099747218,524424020,412939,0.107482062,524424020,412939,0.098692115,524424020,5
85.sql,3503817,0.645945169,1081740372,3503817,0.56286762,1081740372,3503817,0.546793279,1081740372,3503817,0.534613447,1081740372,1
86.sql,1720390,0.141809559,983153049,1720390,0.143509522,983153049,1720390,0.137522,983153049,1720390,0.142209448,983153049,1
87.sql,5196104,0.653117086,6395175147,5194056,0.673823122,6395175147,7593608,0.699118692,6395175147,7592840,0.728375775,6395175147,1
88.sql,5862650,1.232930045,28836589424,5862394,1.237444329,28836589424,5860392,1.257991244,28836589424,5860468,1.239416861,28836589424,1
89.sql,2701788,0.164103878,3604593127,2702300,0.154188543,3604593127,7252422,0.310461063,3604593127,7252422,0.308866055,3604593127,1
90.sql,1716227,0.132464986,1966268136,1716227,0.124055207,1966268136,1715878,0.122258384,1966268136,1716795,0.118939895,1966268136,50
91.sql,301031,0.105364245,360657055,301031,0.097109442,360657055,301026,0.082589647,360657055,301282,0.10941741,360657055,1
92.sql,1719770,0.15135197,1966266098,1719770,0.142919335,1966266098,1719770,0.142875128,1966266098,1721050,0.136993151,1966266098,1
93.sql,9382999,0.615893108,4096000075,9382999,0.575941965,4096000075,9381031,0.591044319,4096000075,9381031,0.581361813,4096000075,1
94.sql,3130655,0.289007501,2003314255,3130655,0.19020456,2003314255,3130655,0.171235159,2003314255,3130655,0.187958623,2003314255,1
95.sql,3130655,1.442539801,4952434255,3130655,1.397728192,4952434255,3130655,1.411847342,4952434255,3130655,1.408022503,4952434255,1
96.sql,5861969,0.184517049,3604573678,5861969,0.166764445,3604573678,5860212,0.158959988,3604573678,5860212,0.171218108,3604573678,1
97.sql,4204134,0.500957929,5406866098,4203622,0.480163271,5406866098,7723174,0.592401443,5406866098,7721638,0.611492588,5406866098,1
98.sql,1858338,0.180197441,3604593049,1858082,0.205703649,3604593049,5972217,0.296274135,3604593049,5972217,0.295661822,3604593049,1
99.sql,2291948,0.205578466,1802313081,2291180,0.204971976,1802313081,2291948,0.181373192,1802313081,2292716,0.185193682,1802313081,1
